#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:true" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:true" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:true" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true">
#                    <taxonset id="TaxonSet.true" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:true" name="distribution" x="@popSize.t:true">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true" id="treeLikelihood.true" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true">
#            <siteModel id="SiteModel.s:true" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:true" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant
58000	-6227.293323334086	-6224.217494011986	-3.0758293221007245	-6224.217494011986	0.9080053635604912	0.7334566848512314	-3.385816057934395
59000	-6228.603937740418	-6224.965541725363	-3.638396015054246	-6224.965541725363	0.8226255989175009	0.9948040154080146	-3.643605545717999
60000	-6227.453262356985	-6223.644414411726	-3.8088479452586324	-6223.644414411726	0.8920979230642119	0.4183960018519821	-4.680174867338815
61000	-6228.129591315336	-6225.095094683271	-3.0344966320649625	-6225.095094683271	0.8799524649406265	0.6624967358267878	-3.4462362802527653
62000	-6229.25223044051	-6225.794682642866	-3.457547797644139	-6225.794682642866	0.9323562676839315	0.6851138004287082	-3.835718120149733
63000	-6231.267730120072	-6227.981271865956	-3.2864582541157286	-6227.981271865956	0.9446220883829756	0.7864367956891944	-3.526701175317318
64000	-6229.575394664767	-6225.678814448343	-3.8965802164248746	-6225.678814448343	0.8729130723038591	0.35364413886207074	-4.936044345335161
65000	-6229.228563436116	-6225.396933609055	-3.831629827061236	-6225.396933609055	0.9370886612599829	0.9328752466437836	-3.9011136262008246
66000	-6229.6498648624865	-6226.046886904796	-3.602977957689987	-6226.046886904796	0.9422803887851098	0.7272186525975137	-3.9215060442512377
67000	-6230.513280555733	-6226.8694961498995	-3.643784405833472	-6226.8694961498995	0.8847411487974268	0.7828658208921292	-3.888578368909113
68000	-6229.458258405135	-6225.374967878976	-4.083290526158381	-6225.374967878976	0.9359795144249163	1.0793320951695744	-4.006948106727751
69000	-6228.490180087684	-6224.920881273676	-3.5692988140079778	-6224.920881273676	0.8585304408459891	0.9564040134037778	-3.613873661049445
70000	-6230.211949610634	-6225.38468312644	-4.827266484194693	-6225.38468312644	0.9591002784281534	0.3329315024390575	-5.927084992736408
71000	-6228.00151985582	-6224.745596599697	-3.2559232561232667	-6224.745596599697	0.9607980116235005	0.5823715414616407	-3.79656990366538
72000	-6227.476037703371	-6224.288061079562	-3.187976623809313	-6224.288061079562	0.9214844288254701	0.739778563624871	-3.4893809997187306
73000	-6228.689806483735	-6225.536527905359	-3.1532785783760007	-6225.536527905359	0.8671431930688388	0.6836158082092525	-3.5336377814436863
74000	-6229.1467932288315	-6225.559714136954	-3.587079091876663	-6225.559714136954	0.9704807375968508	0.6208269693425046	-4.063781960049217
75000	-6229.006154452261	-6225.248916526447	-3.7572379258146578	-6225.248916526447	0.9744631901873299	0.8810254730166354	-3.883906665525335
76000	-6229.9447093285335	-6225.690179283786	-4.254530044747025	-6225.690179283786	0.8769434332786632	1.2693231940216572	-4.016046204421025
77000	-6229.131635320673	-6226.248583522353	-2.88305179831987	-6226.248583522353	0.8452708695526633	0.5304289224470105	-3.517121110416636
78000	-6228.332060865249	-6224.35061116979	-3.9814496954598964	-6224.35061116979	0.9188611618676649	1.0656645356160888	-3.9178511137869694
79000	-6228.968490621477	-6223.982312818518	-4.986177802959378	-6223.982312818518	0.904416696220308	1.5456882135953351	-4.550708546098376
80000	-6228.280831620192	-6224.913007998228	-3.3678236219634607	-6224.913007998228	0.9311181134439623	0.5684223606957878	-3.932714165778304
81000	-6229.198872841212	-6224.820768121155	-4.378104720056344	-6224.820768121155	0.9137877822401635	1.224693841044525	-4.175413832974219
82000	-6231.369233629837	-6227.731127194728	-3.6381064351092176	-6227.731127194728	0.918502295835911	1.0014332632159917	-3.636674198034579
83000	-6229.107624511418	-6225.254030867193	-3.853593644225228	-6225.254030867193	0.977511576111143	0.44001098248161	-4.674549236421081
84000	-6227.222375072051	-6223.684970407441	-3.5374046646102015	-6223.684970407441	0.9083808438413778	0.8986399458984008	-3.6442774944628895
